QFLS_eV,simulation_results-shallow-plateau_alphas-mu-1,simulation_results-shallow_photodoping_alphas-mu-1,simulation_results-no-photodopgin_alphas-mu-1,simulation_results-trap-high-Nt_alphas-mu-1,simulation_results-trap-low-Nt_alphas-mu-1
1.28374109968683,0.0464111525606428,0.365191933440167,0.267618930763973,0.0471738709923855,0.00327655902944281
1.28605279305844,0.0471598034170227,0.365336023162534,0.26445601781004,0.0476618892203248,0.00328997941210516
1.28836448643004,0.0479233142135397,0.365859195421002,0.261210145480044,0.048073211482325,0.00361293566707989
1.29067617980165,0.0486493493055843,0.366290782781048,0.258090055566025,0.0485080726151308,0.00394768079299116
1.29298787317326,0.0493452977370904,0.366441015406352,0.255246378057433,0.0489736180086428,0.00400020017313209
1.29529956654487,0.0500201265428337,0.366679521572671,0.252260600330836,0.0494306288624805,0.0040673191212473
1.29761125991647,0.0506126160870243,0.366503157283655,0.248981322967325,0.0498386509173451,0.0043303160688428
1.29992295328808,0.0510463995178059,0.365645764150924,0.245648113383654,0.0501664343545953,0.00460670954423101
1.30223464665969,0.0513910357576698,0.364744239039293,0.242792390812074,0.0504980227961905,0.00485327183912607
1.3045463400313,0.05158676353125,0.36444838919094,0.239621095311085,0.0508693654388968,0.00481111297824633
1.3068580334029,0.0516530440069644,0.364537482113034,0.236960123539067,0.0510679506509096,0.00471026919720768
1.30916972677451,0.0516308667273235,0.36458717111657,0.23404082855696,0.0511890326623803,0.00518312502953206
1.31148142014612,0.0514013737811757,0.365095187164156,0.231242969965666,0.0513749927904662,0.00556514660544182
1.31379311351772,0.0509742770780148,0.365437663473872,0.22874174005193,0.0510657276269414,0.00589956825579503
1.31610480688933,0.0504881022513115,0.365519422623405,0.226009371152178,0.0505527654036987,0.00573983279010009
1.31841650026094,0.04989608007079,0.365224674717286,0.223374122313333,0.0499578848464947,0.00585222884258079
1.32072819363255,0.0490622396240543,0.363924862653492,0.221201906928444,0.0491828575219436,0.00648813142356069
1.32303988700415,0.0480135695147058,0.362406677035261,0.218855042626146,0.0482278033858387,0.00702250940595668
1.32535158037576,0.0468467869625987,0.362623753419676,0.216559510760315,0.047047612121702,0.00703057156659394
1.32766327374737,0.0454275837650544,0.362382779896826,0.214096326572654,0.0456515885117989,0.00692409438454151
1.32997496711898,0.0439113925905259,0.363090162734847,0.212433441217715,0.0440958866519177,0.00707246209817346
1.33228666049058,0.0420851861697647,0.362789703485083,0.210617330034267,0.0422083163707877,0.00803388607164695
1.33459835386219,0.0400025376134304,0.362445912975869,0.208047617612143,0.0403505846608894,0.00860868736135437
1.3369100472338,0.0376749191299256,0.361534469685448,0.207005336774801,0.0378903547955329,0.00870914035990708
1.33922174060541,0.0350521917191556,0.360980212345778,0.205067856961014,0.0351114494054487,0.00882029785860847
1.34153343397701,0.0324079791993401,0.36026628583227,0.203463557888022,0.0321726137489252,0.00942502695114195
1.34384512734862,0.0295605168767852,0.359273866453636,0.202746286604761,0.0285051354509953,0.0101502104775888
1.34615682072023,0.0262926073881308,0.359223845682984,0.200917449915533,0.0246655086594668,0.0107540612453192
1.34846851409184,0.0223313399320354,0.358282327962436,0.1999613998059,0.0205610602748823,0.0111327431451877
1.35078020746344,0.017689505770363,0.357871319233823,0.199573749550319,0.0159838218151939,0.0115251843860819
1.35309190083505,0.012141546583039,0.357259548732803,0.198907544874075,0.011218853333287,0.012042386247179
1.35540359420666,0.00600103700266226,0.357390926360734,0.198401642712573,0.00537099375884589,0.0125881056635997
1.35771528757827,0.00118611028053489,0.356577239462406,0.197942759814669,0.000793199372869408,0.013160794840947
1.36002698094987,0.00834542098815922,0.355466186910096,0.197979260409183,0.00804014116789104,0.0136616600443064
1.36233867432148,0.0160947186125654,0.354631136186462,0.197695450003299,0.0162725228782538,0.0142778605845814
1.36465036769309,0.0245938636894765,0.353086309937735,0.197909025031869,0.0251980490462434,0.0150863252056569
1.3669620610647,0.0345256225574902,0.352717985029006,0.198102330137301,0.0343984889973594,0.0159372974202189
1.3692737544363,0.0460866512868672,0.351287511381167,0.198143419263192,0.0443128457885017,0.0168683986503341
1.37158544780791,0.0575719500643865,0.350469692450397,0.19865825260025,0.0551147083955732,0.0178394519731227
1.37389714117952,0.0701252351923058,0.349166136420978,0.19865358411378,0.0678322345983962,0.0189391883609105
1.37620883455112,0.0833481753830952,0.347861672290518,0.198555375247975,0.0825430260279481,0.0204146198773379
1.37852052792273,0.0978350516768815,0.346971041149311,0.198831698968951,0.098622926297557,0.0226288119693827
1.38083222129434,0.113875791896353,0.345690795874049,0.199147248116877,0.114868422269982,0.0259193415607614
1.38314391466595,0.131011533229889,0.347741227023174,0.199402418393935,0.131325898793033,0.0308926620278604
1.38545560803755,0.148466843998541,0.388913769598685,0.199461489913563,0.148351927308242,0.0392136060661247
1.38776730140916,0.167121772242654,0.615580892285321,0.199321677203205,0.166981820720076,0.0537011713306133
1.39007899478077,0.189739562068803,0.874476618858987,0.198508014197059,0.188927536470083,0.0789408213174616
1.39239068815238,0.218211015714753,1.04883710894124,0.197055429836201,0.21842691367517,0.118719997437246
1.39470238152398,0.266593142726514,1.16931230514413,0.194474380502062,0.268439411121852,0.174943483674756
1.39701407489559,0.359157597604378,1.25705403936199,0.193233257525374,0.360880983357189,0.243039306659029
1.3993257682672,0.496458440333077,1.32457734279339,0.235603357414967,0.496759841662032,0.313968959390197
1.40163746163881,0.634610838080895,1.37703613467654,0.506335989474263,0.635265311506018,0.380770954584937
1.40394915501041,0.746946729590025,1.39815381264757,0.795026257610729,0.747984274052794,0.439891935807174
1.40626084838202,0.834185961806356,1.31013913841407,0.975095823411716,0.833866924372714,0.488955000343607
1.40857254175363,0.901398285802728,1.20535755444499,1.09469921597125,0.900777454345389,0.527300274926039
1.41088423512524,0.950520111516916,1.14350626440197,1.18247513377042,0.950035657898871,0.55311531128606
1.41319592849684,0.980689555487995,1.10916596700505,1.25179198673379,0.979967254988242,0.566746461916548
1.41550762186845,0.980710704389661,1.09125176152613,1.30941440323349,0.979902008243826,0.572913327333405
1.41781931524006,0.954312023960927,1.08363820814653,1.3359292664599,0.954098565866209,0.577484356688901
1.42013100861167,0.926884624295474,1.08415010566167,1.23521951589698,0.926953608131067,0.584567826083925
1.42244270198327,0.912732409442797,1.08953283895465,1.13088014061015,0.912911638471805,0.596026844709429
1.42475439535488,0.912520831868149,1.09992603553037,1.08360272674762,0.912980792015787,0.612243232214045
1.42706608872649,0.922921875150089,1.11279695133851,1.06885471163342,0.92331014706159,0.633199069507949
1.4293777820981,0.941161504703785,1.12893668783052,1.07243434422523,0.941412201297528,0.658202968175609
1.4316894754697,0.964551235008218,1.14597661839785,1.08593661972868,0.964657781891381,0.686095092830537
1.43400116884131,0.991503178261981,1.1649755626477,1.10581859776621,0.991096074230265,0.715580904000695
1.43631286221292,1.01994177344103,1.1850867431119,1.12943236227577,1.01960802061523,0.746173083466036
1.43862455558452,1.04945131790109,1.2055534826112,1.15491040392687,1.04894591618436,0.777819516672953
1.44093624895613,1.07872928552539,1.22735485368991,1.18116858352969,1.07871329395155,0.809776451866689
1.44324794232774,1.1080172591703,1.24928682929805,1.20777970507991,1.10811464270277,0.841708773186009
1.44555963569935,1.13717050903411,1.27175370217014,1.23446104937013,1.13751675324963,0.873501231745792
